visual_id,legacy_feature_id,feature_id,working_feature_ids,feature_link_status,feature_link_evidence,module,route_name,route_path,role,site_scope,viewport,state,pattern_type,component_anchor,implementation,trigger,screenshot,internal_baseline,classification,observed_notes,finding_ids
VIS-000050,CR-CONTROL-ROOM-BROADCAST,CAP-CR-BROADCAST-OVERSIGHT,CAP-CR-BROADCAST-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-BROADCAST; inventory route_ids=ROUTE-0248; route targets=CAP-CR-BROADCAST-OVERSIGHT; inventory page_ids=PAGE-0050; page targets=CAP-CR-BROADCAST-COMPOSE-SEND|CAP-CR-BROADCAST-OVERSIGHT; shared family envelope not promoted,Control Room,control-room.broadcast.index,control-room/broadcast,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/broadcast,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 0; <44px heuristic 18,
VIS-000051,CR-CONTROL-ROOM-BROADCAST,CAP-CR-BROADCAST-OVERSIGHT,CAP-CR-BROADCAST-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-BROADCAST; inventory route_ids=ROUTE-0248; route targets=CAP-CR-BROADCAST-OVERSIGHT; inventory page_ids=PAGE-0050; page targets=CAP-CR-BROADCAST-COMPOSE-SEND|CAP-CR-BROADCAST-OVERSIGHT; shared family envelope not promoted,Control Room,control-room.broadcast.index,control-room/broadcast,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/broadcast,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 0; <44px heuristic 18,
VIS-000052,CR-CONTROL-ROOM-BROADCAST,CAP-CR-BROADCAST-OVERSIGHT,CAP-CR-BROADCAST-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-BROADCAST; inventory route_ids=ROUTE-0248; route targets=CAP-CR-BROADCAST-OVERSIGHT; inventory page_ids=PAGE-0050; page targets=CAP-CR-BROADCAST-COMPOSE-SEND|CAP-CR-BROADCAST-OVERSIGHT; shared family envelope not promoted,Control Room,control-room.broadcast.index,control-room/broadcast,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/broadcast,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 0; <44px heuristic 5,
VIS-000053,CR-CONTROL-ROOM-DEVICE,CAP-CR-DEVICE-OVERSIGHT,CAP-CR-DEVICE-OVERSIGHT,source_family_one_to_one,source family CR-CONTROL-ROOM-DEVICE has exactly one final target,Control Room,control-room.devices.index,control-room/devices,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/devices/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 0; <44px heuristic 29,
VIS-000054,CR-CONTROL-ROOM-DEVICE,CAP-CR-DEVICE-OVERSIGHT,CAP-CR-DEVICE-OVERSIGHT,source_family_one_to_one,source family CR-CONTROL-ROOM-DEVICE has exactly one final target,Control Room,control-room.devices.index,control-room/devices,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/devices/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 3; <44px heuristic 32,
VIS-000055,CR-CONTROL-ROOM-DEVICE,CAP-CR-DEVICE-OVERSIGHT,CAP-CR-DEVICE-OVERSIGHT,source_family_one_to_one,source family CR-CONTROL-ROOM-DEVICE has exactly one final target,Control Room,control-room.devices.index,control-room/devices,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/devices/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 0; <44px heuristic 29,
VIS-000056,CR-CONTROL-ROOM-DEVICE,CAP-CR-DEVICE-OVERSIGHT,CAP-CR-DEVICE-OVERSIGHT,source_family_one_to_one,source family CR-CONTROL-ROOM-DEVICE has exactly one final target,Control Room,control-room.devices.index,control-room/devices,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/devices/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 0; <44px heuristic 16,
VIS-000057,CR-CONTROL-ROOM-ESCALATION,CAP-CR-ESCALATION-LIFECYCLE,CAP-CR-ESCALATION-LIFECYCLE,source_family_one_to_one,source family CR-CONTROL-ROOM-ESCALATION has exactly one final target,Control Room,control-room.escalations.index,control-room/escalations,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/escalations,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 0; <44px heuristic 125,
VIS-000058,CR-CONTROL-ROOM-ESCALATION,CAP-CR-ESCALATION-LIFECYCLE,CAP-CR-ESCALATION-LIFECYCLE,source_family_one_to_one,source family CR-CONTROL-ROOM-ESCALATION has exactly one final target,Control Room,control-room.escalations.index,control-room/escalations,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/escalations,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 0; <44px heuristic 125,
VIS-000059,CR-CONTROL-ROOM-ESCALATION,CAP-CR-ESCALATION-LIFECYCLE,CAP-CR-ESCALATION-LIFECYCLE,source_family_one_to_one,source family CR-CONTROL-ROOM-ESCALATION has exactly one final target,Control Room,control-room.escalations.index,control-room/escalations,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/escalations,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 0; <44px heuristic 125,
VIS-000060,CR-CONTROL-ROOM-ESCALATION,CAP-CR-ESCALATION-LIFECYCLE,CAP-CR-ESCALATION-LIFECYCLE,source_family_one_to_one,source family CR-CONTROL-ROOM-ESCALATION has exactly one final target,Control Room,control-room.escalations.index,control-room/escalations,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/escalations,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 0; <44px heuristic 112,
VIS-000061,CR-CONTROL-ROOM-INCIDENT,CAP-CR-INCIDENT-OVERSIGHT,CAP-CR-INCIDENT-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-INCIDENT; inventory route_ids=ROUTE-0265; route targets=CAP-CR-INCIDENT-OVERSIGHT; inventory page_ids=PAGE-0054; page targets=CAP-CR-INCIDENT-OVERSIGHT|CAP-CR-INCIDENT-TO-ALERT|CAP-CR-SIGNAL-TO-INCIDENT; shared family envelope not promoted,Control Room,control-room.incidents.index,control-room/incidents,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/incidents,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 0; <44px heuristic 102,
VIS-000062,CR-CONTROL-ROOM-INCIDENT,CAP-CR-INCIDENT-OVERSIGHT,CAP-CR-INCIDENT-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-INCIDENT; inventory route_ids=ROUTE-0265; route targets=CAP-CR-INCIDENT-OVERSIGHT; inventory page_ids=PAGE-0054; page targets=CAP-CR-INCIDENT-OVERSIGHT|CAP-CR-INCIDENT-TO-ALERT|CAP-CR-SIGNAL-TO-INCIDENT; shared family envelope not promoted,Control Room,control-room.incidents.index,control-room/incidents,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/incidents,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 0; <44px heuristic 102,
VIS-000063,CR-CONTROL-ROOM-INCIDENT,CAP-CR-INCIDENT-OVERSIGHT,CAP-CR-INCIDENT-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-INCIDENT; inventory route_ids=ROUTE-0265; route targets=CAP-CR-INCIDENT-OVERSIGHT; inventory page_ids=PAGE-0054; page targets=CAP-CR-INCIDENT-OVERSIGHT|CAP-CR-INCIDENT-TO-ALERT|CAP-CR-SIGNAL-TO-INCIDENT; shared family envelope not promoted,Control Room,control-room.incidents.index,control-room/incidents,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/incidents,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 0; <44px heuristic 102,
VIS-000064,CR-CONTROL-ROOM-INCIDENT,CAP-CR-INCIDENT-OVERSIGHT,CAP-CR-INCIDENT-OVERSIGHT,split_family_exact_route_page,split source family CR-CONTROL-ROOM-INCIDENT; inventory route_ids=ROUTE-0265; route targets=CAP-CR-INCIDENT-OVERSIGHT; inventory page_ids=PAGE-0054; page targets=CAP-CR-INCIDENT-OVERSIGHT|CAP-CR-INCIDENT-TO-ALERT|CAP-CR-SIGNAL-TO-INCIDENT; shared family envelope not promoted,Control Room,control-room.incidents.index,control-room/incidents,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/incidents,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 0; <44px heuristic 89,
VIS-000065,CR-CONTROL-ROOM-DASHBOARD,CAP-CR-DASHBOARD,CAP-CR-DASHBOARD,source_family_one_to_one,source family CR-CONTROL-ROOM-DASHBOARD has exactly one final target,Control Room,control-room.index,control-room,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 1; <44px heuristic 89,
VIS-000066,CR-CONTROL-ROOM-DASHBOARD,CAP-CR-DASHBOARD,CAP-CR-DASHBOARD,source_family_one_to_one,source family CR-CONTROL-ROOM-DASHBOARD has exactly one final target,Control Room,control-room.index,control-room,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 1; <44px heuristic 89,
VIS-000067,CR-CONTROL-ROOM-DASHBOARD,CAP-CR-DASHBOARD,CAP-CR-DASHBOARD,source_family_one_to_one,source family CR-CONTROL-ROOM-DASHBOARD has exactly one final target,Control Room,control-room.index,control-room,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 1; <44px heuristic 89,
VIS-000068,CR-CONTROL-ROOM-DASHBOARD,CAP-CR-DASHBOARD,CAP-CR-DASHBOARD,source_family_one_to_one,source family CR-CONTROL-ROOM-DASHBOARD has exactly one final target,Control Room,control-room.index,control-room,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/index,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 1; <44px heuristic 76,
VIS-000069,CR-CONTROL-ROOM-MAP,CAP-CR-MAP,CAP-CR-MAP,source_family_one_to_one,source family CR-CONTROL-ROOM-MAP has exactly one final target,Control Room,control-room.map,control-room/map,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/map,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 0; <44px heuristic 25,
VIS-000070,CR-CONTROL-ROOM-MAP,CAP-CR-MAP,CAP-CR-MAP,source_family_one_to_one,source family CR-CONTROL-ROOM-MAP has exactly one final target,Control Room,control-room.map,control-room/map,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/map,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 4; <44px heuristic 29,
VIS-000071,CR-CONTROL-ROOM-MAP,CAP-CR-MAP,CAP-CR-MAP,source_family_one_to_one,source family CR-CONTROL-ROOM-MAP has exactly one final target,Control Room,control-room.map,control-room/map,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/map,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 0; <44px heuristic 25,
VIS-000072,CR-CONTROL-ROOM-MAP,CAP-CR-MAP,CAP-CR-MAP,source_family_one_to_one,source family CR-CONTROL-ROOM-MAP has exactly one final target,Control Room,control-room.map,control-room/map,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/map,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 4; <44px heuristic 16,
VIS-000073,CR-CONTROL-ROOM-MESSAGING,CAP-CR-MESSAGING,CAP-CR-MESSAGING,source_family_one_to_one,source family CR-CONTROL-ROOM-MESSAGING has exactly one final target,Control Room,control-room.messaging.index,control-room/messaging,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/messaging,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 0; <44px heuristic 17,
VIS-000074,CR-CONTROL-ROOM-MESSAGING,CAP-CR-MESSAGING,CAP-CR-MESSAGING,source_family_one_to_one,source family CR-CONTROL-ROOM-MESSAGING has exactly one final target,Control Room,control-room.messaging.index,control-room/messaging,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/messaging,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 0; <44px heuristic 17,
VIS-000075,CR-CONTROL-ROOM-MESSAGING,CAP-CR-MESSAGING,CAP-CR-MESSAGING,source_family_one_to_one,source family CR-CONTROL-ROOM-MESSAGING has exactly one final target,Control Room,control-room.messaging.index,control-room/messaging,Demo Administrator,not visibly selected,1440x900,initial rendered state,page/component,control-room/messaging,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1440x900; no document overflow; missing-name signal 0; <44px heuristic 17,
VIS-000076,CR-CONTROL-ROOM-MESSAGING,CAP-CR-MESSAGING,CAP-CR-MESSAGING,source_family_one_to_one,source family CR-CONTROL-ROOM-MESSAGING has exactly one final target,Control Room,control-room.messaging.index,control-room/messaging,Demo Administrator,not visibly selected,390x844,initial rendered state,page/component,control-room/messaging,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 390x844; no document overflow; missing-name signal 0; <44px heuristic 6,
VIS-000077,CR-CONTROL-ROOM-MY-TASKS,CAP-CR-MY-TASKS,CAP-CR-MY-TASKS,source_family_one_to_one,source family CR-CONTROL-ROOM-MY-TASKS has exactly one final target,Control Room,control-room.my-tasks,control-room/my-tasks,Demo Administrator,not visibly selected,1024x768,initial rendered state,page/component,control-room/my-tasks,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1024x768; no document overflow; missing-name signal 0; <44px heuristic 28,
VIS-000078,CR-CONTROL-ROOM-MY-TASKS,CAP-CR-MY-TASKS,CAP-CR-MY-TASKS,source_family_one_to_one,source family CR-CONTROL-ROOM-MY-TASKS has exactly one final target,Control Room,control-room.my-tasks,control-room/my-tasks,Demo Administrator,not visibly selected,1280x800,initial rendered state,page/component,control-room/my-tasks,Inertia resolver page,direct safe navigation,,Internal module page composition,Observed,measured 1280x800; no document overflow; missing-name signal 0; <44px heuristic 28,
